uniqueID	rank
210544_s_at	16964.0
210545_at	-4329.0
210546_x_at	-8292.0
210547_x_at	-4898.0
210548_at	-7312.0
210549_s_at	-8835.0
210550_s_at	-10123.0
210551_s_at	6316.0
210552_s_at	-1836.0
210553_x_at	-5452.0
210554_s_at	-12882.0
210555_s_at	18444.0
210556_at	-9981.0
210557_x_at	-87.0
210558_at	-7777.0
210559_s_at	15208.0
210560_at	-16431.0
210561_s_at	20050.0
210562_at	3296.0
210563_x_at	18891.0
210564_x_at	21910.0
210565_at	-3509.0
210567_s_at	18079.0
210568_s_at	13902.0
210569_s_at	-8793.0
210570_x_at	-11060.0
210571_s_at	1272.0
210572_at	-3924.0
210573_s_at	12152.0
210574_s_at	16037.0
210575_at	4667.0
210576_at	-9390.0
210577_at	4843.0
210578_at	-3316.0
210579_s_at	6107.0
210580_x_at	17180.0
210581_x_at	4699.0
210582_s_at	19337.0
210583_at	-9573.0
210584_s_at	-1210.0
210585_s_at	3318.0
210586_x_at	7378.0
210587_at	8966.0
210588_x_at	-10701.0
210589_s_at	17540.0
210592_s_at	-13145.0
210593_at	4376.0
210594_x_at	17660.0
210595_at	447.0
210596_at	-22085.0
210597_x_at	-4714.0
210598_at	-14840.0
210599_at	326.0
210600_s_at	-5940.0
210601_at	7259.0
210602_s_at	4038.0
210603_at	-6046.0
210604_at	-2559.0
210605_s_at	-3022.0
210606_x_at	3271.0
210607_at	53.0
210608_s_at	-7187.0
210609_s_at	-11577.0
210610_at	2784.0
210611_s_at	5536.0
210612_s_at	18082.0
210613_s_at	-15471.0
210614_at	-3754.0
210615_at	17681.0
210616_s_at	16357.0
210617_at	4766.0
210618_at	7509.0
210619_s_at	-4594.0
210620_s_at	-21314.0
210621_s_at	16036.0
210622_x_at	17849.0
210623_at	-2336.0
210624_s_at	-15324.0
210625_s_at	14412.0
210626_at	8258.0
210627_s_at	-10518.0
210628_x_at	-1412.0
210629_x_at	1261.0
210630_s_at	21881.0
210631_at	-1785.0
210632_s_at	-1899.0
210633_x_at	-18549.0
210634_at	-19282.0
210635_s_at	-17342.0
210636_at	-6591.0
210637_at	-612.0
210638_s_at	-11224.0
210639_s_at	17541.0
210640_s_at	-21718.0
210641_at	3327.0
210642_at	4678.0
210643_at	3350.0
210644_s_at	-1514.0
210645_s_at	17497.0
210646_x_at	12105.0
210647_x_at	3378.0
210648_x_at	-13072.0
210649_s_at	13565.0
210650_s_at	-16150.0
210651_s_at	246.0
210652_s_at	-3851.0
210653_s_at	-15474.0
210654_at	-9050.0
210655_s_at	21445.0
210656_at	-12359.0
210657_s_at	-9538.0
210658_s_at	20995.0
210659_at	-9589.0
210660_at	-7768.0
210661_at	-9722.0
210662_at	-7535.0
210663_s_at	2056.0
210664_s_at	-20924.0
210665_at	-11054.0
210666_at	1816.0
210667_s_at	10427.0
210669_at	-1673.0
210670_at	-9577.0
210671_x_at	-953.0
210672_s_at	20291.0
210673_x_at	-5801.0
210674_s_at	-18060.0
210675_s_at	-2623.0
210676_x_at	20656.0
210677_at	10006.0
210678_s_at	-19574.0
210679_x_at	-20034.0
210680_s_at	-734.0
210681_s_at	16546.0
210682_at	9033.0
210683_at	-2902.0
210684_s_at	-8803.0
210685_s_at	-11740.0
210686_x_at	-17425.0
210687_at	-1465.0
210688_s_at	-11253.0
210689_at	18099.0
210690_at	-9030.0
210691_s_at	13541.0
210692_s_at	17094.0
210693_at	20335.0
210694_s_at	17160.0
210695_s_at	4194.0
210697_at	-2751.0
210698_at	-2276.0
210699_at	-9808.0
210701_at	-22000.0
210702_s_at	-4875.0
210703_at	-8936.0
210704_at	274.0
210705_s_at	-21974.0
210706_s_at	20665.0
210707_x_at	21029.0
210708_x_at	3279.0
210709_at	-6441.0
210710_at	-3872.0
210711_at	-2858.0
210712_at	5662.0
210713_at	8546.0
210714_at	7598.0
210715_s_at	10664.0
210716_s_at	21754.0
210717_at	2386.0
210718_s_at	-13286.0
210719_s_at	16066.0
210720_s_at	-15974.0
210721_s_at	-9460.0
210722_at	4308.0
210723_x_at	-5214.0
210724_at	2066.0
210726_at	-2052.0
210727_at	-9480.0
210728_s_at	-4588.0
210729_at	-1247.0
210730_s_at	2448.0
210731_s_at	-3103.0
210732_s_at	11195.0
210733_at	-21819.0
210734_x_at	21750.0
210735_s_at	16935.0
210736_x_at	-8874.0
210737_at	-2877.0
210738_s_at	2368.0
210739_x_at	-1180.0
210740_s_at	-19195.0
210741_at	-9965.0
210742_at	-6943.0
210743_s_at	4907.0
210744_s_at	-5889.0
210745_at	-9340.0
210746_s_at	-5931.0
210747_at	-6374.0
210748_at	-9705.0
210749_x_at	17526.0
210750_s_at	-9945.0
210751_s_at	-7572.0
210752_s_at	-12016.0
210753_s_at	-7772.0
210754_s_at	15805.0
210755_at	-5641.0
210756_s_at	22234.0
210757_x_at	19355.0
210758_at	-21467.0
210759_s_at	15450.0
210760_x_at	-15959.0
210761_s_at	-8015.0
210762_s_at	17418.0
210763_x_at	8092.0
210764_s_at	20634.0
210765_at	17624.0
210766_s_at	11720.0
210767_at	20910.0
210768_x_at	20055.0
210769_at	-5740.0
210770_s_at	-4017.0
210771_at	-2471.0
210772_at	-4393.0
210773_s_at	7823.0
210774_s_at	-11090.0
210775_x_at	22093.0
210776_x_at	-20996.0
210778_s_at	-18782.0
210779_x_at	16452.0
210780_at	3140.0
210781_x_at	-10018.0
210782_x_at	-9135.0
210783_x_at	6004.0
210784_x_at	1250.0
210785_s_at	7103.0
210786_s_at	1945.0
210787_s_at	7405.0
210788_s_at	17422.0
210789_x_at	7229.0
210790_s_at	11625.0
210791_s_at	-15648.0
210792_x_at	16312.0
210793_s_at	-13498.0
210794_s_at	-9407.0
210795_s_at	1079.0
210796_x_at	-9594.0
210797_s_at	-126.0
210798_x_at	-7180.0
210799_at	5170.0
210800_at	-93.0
210801_at	15922.0
210802_s_at	19458.0
210803_at	5604.0
210804_x_at	3172.0
210805_x_at	-3253.0
210806_at	1579.0
210807_s_at	-9692.0
210808_s_at	-1339.0
210809_s_at	-9764.0
210810_s_at	-2275.0
210811_s_at	18810.0
210812_at	-2574.0
210813_s_at	12019.0
210814_at	-8008.0
210815_s_at	-7956.0
210816_s_at	-11406.0
210817_s_at	15124.0
210818_s_at	-1293.0
210819_x_at	3913.0
210820_x_at	-16556.0
210821_x_at	15522.0
210822_at	-21492.0
210823_s_at	-4164.0
210824_at	-130.0
210825_s_at	-16437.0
210826_x_at	16163.0
210827_s_at	19413.0
210828_s_at	-5306.0
210829_s_at	-20460.0
210830_s_at	18755.0
210831_s_at	-3560.0
210832_x_at	-7934.0
210833_at	1912.0
210834_s_at	3439.0
210835_s_at	-10997.0
210836_x_at	2495.0
210837_s_at	-7036.0
210838_s_at	761.0
210839_s_at	-8782.0
210840_s_at	22075.0
210841_s_at	-2883.0
210842_at	-8840.0
210843_s_at	-9901.0
210844_x_at	9746.0
210845_s_at	-10436.0
210846_x_at	4416.0
210847_x_at	-6860.0
210848_at	6937.0
210849_s_at	-11190.0
210850_s_at	7014.0
210852_s_at	-9879.0
210853_at	2200.0
210854_x_at	19759.0
210855_at	-1905.0
210858_x_at	22083.0
210859_x_at	21637.0
210861_s_at	5980.0
210862_s_at	-8183.0
210864_x_at	-9456.0
210865_at	-10051.0
210866_s_at	-3925.0
210867_at	5802.0
210868_s_at	-3644.0
210869_s_at	19375.0
210870_s_at	-1515.0
210871_x_at	-11376.0
210872_x_at	-6402.0
210873_x_at	-10015.0
210874_s_at	-2798.0
210875_s_at	19474.0
210876_at	718.0
210878_s_at	19055.0
210879_s_at	17863.0
210880_s_at	6167.0
210881_s_at	-8613.0
210882_s_at	223.0
210883_x_at	5919.0
210884_s_at	7269.0
210885_s_at	-2805.0
210886_x_at	-20647.0
210887_s_at	-3455.0
210888_s_at	-9650.0
210889_s_at	-8690.0
210890_x_at	-6988.0
210891_s_at	16173.0
210892_s_at	21992.0
210893_at	-8868.0
210894_s_at	-2161.0
210895_s_at	-2561.0
210896_s_at	18441.0
210904_s_at	16070.0
210905_x_at	6692.0
210906_x_at	2927.0
210907_s_at	10587.0
210908_s_at	20688.0
210909_x_at	-5877.0
210910_s_at	-19314.0
210911_at	7712.0
210912_x_at	12805.0
210913_at	779.0
210914_at	-8896.0
210915_x_at	-11686.0
210916_s_at	-13389.0
210917_at	-3847.0
210918_at	-3795.0
210919_at	-465.0
210920_x_at	4981.0
210921_at	1556.0
210922_at	-1374.0
210923_at	795.0
210924_at	-9289.0
210925_at	-7382.0
210926_at	-17168.0
210927_x_at	-14490.0
210928_at	6265.0
210929_s_at	-6643.0
210930_s_at	-3577.0
210931_at	-7722.0
210932_s_at	18320.0
210933_s_at	19187.0
210934_at	7138.0
210935_s_at	18975.0
210936_at	-750.0
210937_s_at	-5192.0
210938_at	-8837.0
210939_s_at	203.0
210940_s_at	-7903.0
210941_at	-10095.0
210942_s_at	20237.0
210943_s_at	-12026.0
210944_s_at	-8826.0
210945_at	-8053.0
210946_at	-21133.0
210947_s_at	10148.0
210948_s_at	-902.0
210949_s_at	-12331.0
210950_s_at	16460.0
210951_x_at	-14860.0
210952_at	-8554.0
210953_at	-6973.0
210954_s_at	18501.0
210955_at	4572.0
210956_at	-9436.0
210957_s_at	912.0
210958_s_at	-21129.0
210959_s_at	15951.0
210960_at	-1935.0
210961_s_at	-11995.0
210962_s_at	-11007.0
210963_s_at	5677.0
210964_s_at	-8017.0
210965_x_at	577.0
210966_x_at	16757.0
210967_x_at	-6853.0
210968_s_at	-15280.0
210969_at	1023.0
210970_s_at	-18283.0
210971_s_at	15243.0
210972_x_at	-9158.0
210973_s_at	18682.0
210974_s_at	19428.0
210975_x_at	-13722.0
210976_s_at	-16754.0
210977_s_at	6142.0
210978_s_at	12992.0
210979_at	-2699.0
210980_s_at	-14760.0
210981_s_at	10656.0
210982_s_at	-1216.0
210983_s_at	16243.0
210984_x_at	11901.0
210985_s_at	-1940.0
210986_s_at	-16535.0
210987_x_at	18571.0
210988_s_at	22221.0
210989_at	-6326.0
210990_s_at	-4560.0
210991_s_at	-7862.0
210992_x_at	6664.0
210993_s_at	12953.0
210994_x_at	17659.0
210995_s_at	16919.0
210996_s_at	-11616.0
210997_at	-2832.0
210998_s_at	1547.0
210999_s_at	18546.0
211000_s_at	20559.0
211001_at	827.0
211002_s_at	4953.0
211003_x_at	11540.0
211004_s_at	5357.0
211005_at	-9221.0
211006_s_at	511.0
211008_s_at	682.0
211009_s_at	17308.0
211010_s_at	4467.0
211011_at	-7110.0
211012_s_at	19746.0
211013_x_at	21860.0
211014_s_at	-3264.0
211015_s_at	14018.0
211016_x_at	16565.0
211017_s_at	494.0
211018_at	8700.0
211019_s_at	-1713.0
211020_at	21634.0
211021_s_at	-7871.0
211022_s_at	-17258.0
211023_at	-16580.0
211024_s_at	-3971.0
211025_x_at	13247.0
211026_s_at	-12251.0
211027_s_at	-4715.0
211028_s_at	15046.0
211029_x_at	2331.0
211030_s_at	-7285.0
211031_s_at	21463.0
211032_at	3036.0
211033_s_at	-12249.0
211034_s_at	-10362.0
211036_x_at	-11826.0
211037_s_at	-20804.0
211038_s_at	10349.0
211039_at	-969.0
211040_x_at	13578.0
211042_x_at	10280.0
211043_s_at	-14131.0
211044_at	216.0
211045_s_at	-8976.0
211046_at	7996.0
211047_x_at	-12315.0
211048_s_at	18157.0
211049_at	-5409.0
211050_x_at	6248.0
211051_s_at	20739.0
211052_s_at	15126.0
211053_at	-3150.0
211054_at	-6386.0
211055_s_at	-8279.0
211056_s_at	-14033.0
211057_at	17827.0
211058_x_at	12607.0
211059_s_at	17977.0
211060_x_at	16291.0
211061_s_at	-13951.0
211062_s_at	3590.0
211063_s_at	-16584.0
211064_at	6006.0
211065_x_at	14482.0
211066_x_at	-19756.0
211067_s_at	582.0
211068_x_at	12994.0
211069_s_at	-19138.0
211070_x_at	19173.0
211071_s_at	14663.0
211072_x_at	10448.0
211073_x_at	13410.0
211074_at	-21918.0
211075_s_at	-12280.0
211076_x_at	-2499.0
211077_s_at	958.0
211078_s_at	1590.0
211079_s_at	474.0
211080_s_at	21070.0
211081_s_at	-21656.0
211082_x_at	8402.0
211083_s_at	-813.0
211084_x_at	16493.0
211085_s_at	21847.0
211086_x_at	13690.0
211087_x_at	22153.0
211088_s_at	3959.0
211089_s_at	4719.0
211090_s_at	21967.0
211091_s_at	14288.0
211092_s_at	-20609.0
211093_at	-1183.0
211094_s_at	10998.0
211095_at	-6802.0
211096_at	-9775.0
211097_s_at	2932.0
211098_x_at	22207.0
211099_s_at	-4822.0
211100_x_at	-6812.0
211101_x_at	-6332.0
211102_s_at	-10080.0
211103_at	-1971.0
211104_s_at	-5751.0
211105_s_at	11091.0
211106_at	-17743.0
211107_s_at	1969.0
211108_s_at	-6085.0
211109_at	-31.0
211110_s_at	-1887.0
211111_at	-2584.0
211112_at	-9758.0
211113_s_at	-7865.0
211114_x_at	12411.0
211115_x_at	17733.0
211116_at	-5159.0
211117_x_at	-9754.0
211118_x_at	-2322.0
211119_at	-8134.0
211120_x_at	-8901.0
211121_s_at	1187.0
211122_s_at	-8401.0
211123_at	4034.0
211124_s_at	6583.0
211125_x_at	-9571.0
211126_s_at	-13338.0
211127_x_at	4439.0
211128_at	-9542.0
211129_x_at	2227.0
211130_x_at	4230.0
211131_s_at	-4241.0
211132_at	8302.0
211133_x_at	1986.0
211135_x_at	-9564.0
211136_s_at	19818.0
211137_s_at	11878.0
211138_s_at	-22009.0
211139_s_at	13535.0
211140_s_at	22066.0
211141_s_at	4950.0
211142_x_at	-4731.0
211143_x_at	-6290.0
211144_x_at	4109.0
211145_x_at	-7633.0
211146_at	-3088.0
211147_s_at	-7562.0
211148_s_at	-4113.0
211149_at	9522.0
211150_s_at	18951.0
211151_x_at	2026.0
211152_s_at	-14745.0
211153_s_at	-5870.0
211154_at	-5209.0
211155_s_at	-8600.0
211156_at	-8012.0
211157_at	-333.0
211159_s_at	13542.0
211160_x_at	-20305.0
211161_s_at	1740.0
211162_x_at	-17081.0
211163_s_at	-1159.0
211164_at	8557.0
211165_x_at	-10792.0
211166_at	42.0
211167_s_at	-3912.0
211168_s_at	20441.0
211169_s_at	-7113.0
211170_s_at	-860.0
211171_s_at	-7852.0
211172_x_at	-8098.0
211173_at	-6363.0
211174_s_at	-6365.0
211175_at	-4134.0
211176_s_at	-338.0
211177_s_at	22226.0
211178_s_at	-9614.0
211179_at	-6965.0
211180_x_at	-8943.0
211181_x_at	2709.0
211182_x_at	-7998.0
211184_s_at	-521.0
211185_s_at	-10503.0
211186_s_at	-284.0
211187_at	7544.0
211188_at	-8822.0
211189_x_at	-6285.0
211190_x_at	-8093.0
211191_at	-9095.0
211192_s_at	-6941.0
211193_at	-9887.0
211194_s_at	-9680.0
211195_s_at	8736.0
211196_at	3884.0
211197_s_at	-9885.0
211198_s_at	-1979.0
211199_s_at	-9590.0
211200_s_at	19348.0
211201_at	-5539.0
211202_s_at	20826.0
211203_s_at	-8508.0
211204_at	-10005.0
211205_x_at	22210.0
211207_s_at	-7576.0
211208_s_at	-12743.0
211209_x_at	3386.0
211210_x_at	-3755.0
211211_x_at	-4511.0
211212_s_at	16560.0
211213_at	-4887.0
211214_s_at	-7196.0
211215_x_at	-4768.0
211217_s_at	-4913.0
211218_at	-2045.0
211219_s_at	-5629.0
211220_s_at	11193.0
211221_at	990.0
211222_s_at	99.0
211223_at	-7595.0
211224_s_at	-3175.0
211225_at	-8425.0
211226_at	1641.0
211227_s_at	6600.0
211228_s_at	20538.0
211230_s_at	3098.0
211231_x_at	-4351.0
211232_x_at	8987.0
211233_x_at	1104.0
211234_x_at	-2296.0
211235_s_at	3046.0
211237_s_at	3411.0
211238_at	-5952.0
211239_s_at	7789.0
211240_x_at	21593.0
211241_at	-20779.0
211242_x_at	4767.0
211245_x_at	3025.0
211248_s_at	-8707.0
211249_at	-9953.0
211250_s_at	-7433.0
211251_x_at	19430.0
211252_x_at	-1948.0
211253_x_at	-2251.0
211254_x_at	-9925.0
211255_x_at	21639.0
211256_x_at	-20887.0
211257_x_at	14285.0
211258_s_at	4347.0
211259_s_at	60.0
211260_at	-5796.0
211261_at	-6507.0
211262_at	-9366.0
211263_s_at	-9716.0
211264_at	-4974.0
211265_at	-9060.0
211266_s_at	-18903.0
211267_at	6595.0
211269_s_at	3076.0
211270_x_at	10590.0
211271_x_at	20214.0
211272_s_at	5007.0
211273_s_at	-1526.0
211274_at	-5486.0
211275_s_at	-20137.0
211276_at	4260.0
211277_x_at	-14459.0
211279_at	-4275.0
211280_s_at	47.0
211282_x_at	14716.0
211284_s_at	10882.0
211285_s_at	20244.0
211286_x_at	-3156.0
211287_x_at	1978.0
211289_x_at	13373.0
211295_x_at	-1078.0
211296_x_at	-11718.0
211297_s_at	20898.0
211298_s_at	-6163.0
211299_s_at	14851.0
211300_s_at	-9400.0
211301_at	-6665.0
211302_s_at	-3043.0
211303_x_at	-9134.0
211304_x_at	5310.0
211305_x_at	-9519.0
211306_s_at	-4068.0
211307_s_at	-7238.0
211310_at	-5191.0
211312_s_at	7337.0
211313_s_at	-660.0
211314_at	3375.0
211315_s_at	-3203.0
211316_x_at	21388.0
211317_s_at	13464.0
211318_s_at	-12301.0
211319_at	-1545.0
211320_s_at	4339.0
211322_s_at	-3960.0
211323_s_at	21638.0
211324_s_at	-7779.0
211325_x_at	-17190.0
211326_x_at	-4923.0
211327_x_at	-7203.0
211328_x_at	-2135.0
211329_x_at	-6878.0
211330_s_at	-1928.0
211331_x_at	3368.0
211332_x_at	-8569.0
211333_s_at	983.0
211334_at	5102.0
211336_x_at	162.0
211337_s_at	20574.0
211338_at	-5446.0
211339_s_at	1870.0
211340_s_at	-10393.0
211341_at	-3380.0
211342_x_at	19635.0
211343_s_at	-13937.0
211345_x_at	13709.0
211347_at	-5623.0
211348_s_at	19909.0
211349_at	-9881.0
211350_s_at	-9607.0
211351_at	-3234.0
211352_s_at	20168.0
211353_at	4426.0
211354_s_at	-7314.0
211355_x_at	3052.0
211356_x_at	-6283.0
211357_s_at	-5157.0
211358_s_at	13620.0
211359_s_at	-176.0
211360_s_at	5004.0
211361_s_at	6822.0
211362_s_at	-3149.0
211363_s_at	21103.0
211364_at	2383.0
211365_s_at	-3224.0
211366_x_at	20141.0
211367_s_at	-3376.0
211368_s_at	-1806.0
211369_at	349.0
211370_s_at	16184.0
211371_at	4404.0
211372_s_at	831.0
211373_s_at	11444.0
211374_x_at	-1582.0
211375_s_at	-11662.0
211376_s_at	13341.0
211377_x_at	-4215.0
211378_x_at	10517.0
211379_x_at	17843.0
211380_s_at	3951.0
211381_x_at	-2647.0
211382_s_at	14847.0
211383_s_at	18614.0
211384_s_at	-9889.0
211385_x_at	6513.0
211386_at	-18252.0
211387_x_at	10170.0
211388_s_at	-3040.0
211389_x_at	-5973.0
211390_at	-9218.0
211391_s_at	2265.0
211392_s_at	19426.0
211393_at	-6778.0
211395_x_at	-8230.0
211396_at	-5571.0
211397_x_at	6977.0
211398_at	-1955.0
211399_at	3804.0
211400_at	-8043.0
211401_s_at	4946.0
211402_x_at	-8331.0
211403_x_at	7231.0
211404_s_at	13284.0
211405_x_at	-669.0
211406_at	-20600.0
211407_at	488.0
211410_x_at	7673.0
211411_at	-8456.0
211412_at	-5989.0
211413_s_at	-9508.0
211414_at	-5039.0
211416_x_at	-10136.0
211417_x_at	2415.0
211419_s_at	4088.0
211421_s_at	-3988.0
211422_at	-8396.0
211423_s_at	12542.0
211424_x_at	-4931.0
211425_x_at	5212.0
211426_x_at	-3879.0
211427_s_at	3848.0
211428_at	-8790.0
211429_s_at	1495.0
211430_s_at	-8842.0
211431_s_at	861.0
211432_s_at	14619.0
211433_x_at	-10900.0
211434_s_at	-20861.0
211435_at	9040.0
211436_at	-9645.0
211437_at	-6852.0
211438_at	-4533.0
211439_at	470.0
211440_x_at	9316.0
211441_x_at	7492.0
211442_x_at	-1161.0
211444_at	-20298.0
211445_x_at	10372.0
211446_at	-6693.0
211447_s_at	-5851.0
211448_s_at	3402.0
211449_at	-4842.0
211450_s_at	22180.0
211451_s_at	-112.0
211452_x_at	13340.0
211453_s_at	6303.0
211454_x_at	-10229.0
211455_at	6710.0
211456_x_at	-11085.0
211457_at	6301.0
211458_s_at	-20629.0
211459_at	4242.0
211460_at	6275.0
211461_at	2075.0
211462_s_at	4142.0
211463_at	-7618.0
211464_x_at	15182.0
211465_x_at	-4302.0
211466_at	-6438.0
211467_s_at	21559.0
211468_s_at	-5078.0
211469_s_at	-6216.0
211470_s_at	-6025.0
211471_s_at	-8981.0
211472_at	6249.0
211473_s_at	5844.0
211474_s_at	17721.0
211475_s_at	13333.0
211476_at	2897.0
211478_s_at	-11344.0
211479_s_at	-8982.0
211480_s_at	-9915.0
211481_at	4037.0
211483_x_at	167.0
211484_s_at	3797.0
211485_s_at	-2180.0
211486_s_at	-2455.0
211487_x_at	16646.0
211488_s_at	-8253.0
211489_at	-530.0
211490_at	7909.0
211491_at	-9463.0
211492_s_at	-8534.0
211493_x_at	-2216.0
211494_s_at	3116.0
211495_x_at	8415.0
211496_s_at	7648.0
211497_x_at	4224.0
211498_s_at	3519.0
211499_s_at	5492.0
211500_at	6188.0
211501_s_at	20095.0
211502_s_at	-19060.0
211503_s_at	15800.0
211504_x_at	22150.0
211505_s_at	20447.0
211506_s_at	21831.0
211507_s_at	-5720.0
211508_s_at	-5906.0
211509_s_at	12467.0
211510_s_at	-8473.0
211512_s_at	7034.0
211513_s_at	1347.0
211514_at	-7234.0
211515_s_at	21320.0
211516_at	-1597.0
211517_s_at	-6542.0
211518_s_at	-9777.0
211519_s_at	18263.0
211520_s_at	-2118.0
211521_s_at	645.0
211522_s_at	-7096.0
211523_at	-6939.0
211524_at	615.0
211525_s_at	6319.0
211526_s_at	-5885.0
211527_x_at	-21613.0
211528_x_at	-12717.0
211529_x_at	16679.0
211530_x_at	18300.0
211531_x_at	-6959.0
211532_x_at	7504.0
211533_at	-186.0
211534_x_at	-9446.0
211535_s_at	-20854.0
211536_x_at	21875.0
211537_x_at	19774.0
211538_s_at	-13174.0
211540_s_at	-1649.0
211541_s_at	754.0
211542_x_at	14468.0
211543_s_at	-13437.0
211544_s_at	3345.0
211545_at	-9789.0
211546_x_at	-928.0
211547_s_at	20965.0
211548_s_at	16257.0
211549_s_at	12179.0
211550_at	-7960.0
211551_at	292.0
211552_s_at	-7013.0
211553_x_at	5465.0
211554_s_at	4901.0
211555_s_at	-19462.0
211556_at	812.0
211557_x_at	-2084.0
211558_s_at	16845.0
211559_s_at	18421.0
211560_s_at	2437.0
211561_x_at	12583.0
211562_s_at	-9800.0
211563_s_at	20762.0
211564_s_at	21464.0
211565_at	-7982.0
211566_x_at	-12776.0
211567_at	-7868.0
211568_at	-9890.0
211569_s_at	20719.0
211570_s_at	-8002.0
211571_s_at	-10017.0
211572_s_at	-10891.0
211573_x_at	-13404.0
211574_s_at	20033.0
211575_s_at	15012.0
211576_s_at	-16738.0
211577_s_at	-6454.0
211578_s_at	16057.0
211579_at	-7607.0
211580_s_at	3568.0
211581_x_at	1150.0
211582_x_at	-9116.0
211583_x_at	-409.0
211584_s_at	10571.0
211585_at	-9023.0
211586_s_at	1132.0
211587_x_at	1859.0
211588_s_at	-8070.0
211589_at	-7179.0
211590_x_at	-8929.0
211591_s_at	-8096.0
211592_s_at	535.0
211593_s_at	16207.0
211594_s_at	14694.0
211595_s_at	11137.0
211596_s_at	-9233.0
211597_s_at	-3671.0
211598_x_at	2570.0
211599_x_at	20772.0
211600_at	21851.0
211601_at	-2294.0
211602_s_at	4121.0
211603_s_at	-12424.0
211604_x_at	-667.0
211605_s_at	-6579.0
211606_at	-4773.0
211607_x_at	-21895.0
211608_at	8437.0
211609_x_at	12037.0
211610_at	-9703.0
211611_s_at	-8063.0
211612_s_at	18661.0
211613_s_at	21532.0
211614_at	-7437.0
211615_s_at	11283.0
211616_s_at	-1373.0
211617_at	910.0
211618_s_at	-8612.0
211619_s_at	-6320.0
211620_x_at	4748.0
211621_at	-8443.0
211622_s_at	14296.0
211623_s_at	14394.0
211624_s_at	-8815.0
211625_s_at	-6180.0
211626_x_at	1542.0
211627_x_at	3566.0
211628_x_at	15920.0
211630_s_at	-12552.0
211631_x_at	1464.0
211632_at	8151.0
211633_x_at	-7303.0
211634_x_at	-3716.0
211635_x_at	-6757.0
211636_at	-1058.0
211637_x_at	-9109.0
211638_at	4514.0
211639_x_at	4691.0
211640_x_at	-8940.0
211641_x_at	-555.0
211642_at	-9264.0
211643_x_at	-3900.0
211644_x_at	440.0
211645_x_at	-6083.0
211646_at	3448.0
211647_x_at	3663.0
211648_at	-1937.0
211649_x_at	6694.0
211650_x_at	-7560.0
211651_s_at	19661.0
211652_s_at	2887.0
211653_x_at	801.0
211654_x_at	5496.0
211655_at	-7894.0
211656_x_at	1087.0
211657_at	-14560.0
211658_at	-14000.0
211659_at	-3702.0
211660_at	-8875.0
211661_x_at	-6599.0
211662_s_at	11790.0
211663_x_at	-1032.0
211665_s_at	22247.0
211666_x_at	11251.0
211667_x_at	-3885.0
211668_s_at	15845.0
211670_x_at	-1094.0
211671_s_at	16667.0
211672_s_at	-10244.0
211673_s_at	3373.0
211674_x_at	-2695.0
211675_s_at	20053.0
211676_s_at	21172.0
211677_x_at	-2115.0
211678_s_at	-14766.0
211679_x_at	10212.0
211680_at	3723.0
211681_s_at	-20939.0
211682_x_at	-9521.0
211684_s_at	16882.0
211685_s_at	-9149.0
211686_s_at	13758.0
211687_x_at	453.0
211688_x_at	-8021.0
211689_s_at	-2636.0
211690_at	-9736.0
211691_x_at	-8399.0
211692_s_at	-4301.0
211693_at	-6550.0
211694_at	-3005.0
211695_x_at	7539.0
211696_x_at	6071.0
211697_x_at	-20616.0
211698_at	-19402.0
211699_x_at	-1924.0
211700_s_at	-7762.0
211701_s_at	-145.0
211702_s_at	-20193.0
211703_s_at	-11863.0
211704_s_at	21822.0
211705_s_at	-7176.0
211706_s_at	-4546.0
211707_s_at	-10152.0
211708_s_at	22020.0
211709_s_at	-18962.0
211710_x_at	13436.0
211711_s_at	-7089.0
211712_s_at	9699.0
211713_x_at	-14505.0
211714_x_at	16424.0
211715_s_at	-19175.0
211716_x_at	14578.0
211717_at	20418.0
211718_at	-3101.0
211719_x_at	-14791.0
211720_x_at	-11020.0
211721_s_at	21073.0
211722_s_at	-4800.0
211724_x_at	-11388.0
211725_s_at	11200.0
211726_s_at	-6116.0
211727_s_at	-10315.0
211728_s_at	12811.0
211729_x_at	-17010.0
211730_s_at	11702.0
211731_x_at	3379.0
211732_x_at	-17886.0
211733_x_at	-14936.0
211734_s_at	-6256.0
211735_x_at	-1065.0
211736_at	-6731.0
211737_x_at	-11817.0
211738_x_at	-3041.0
211739_x_at	-4683.0
211740_at	-6634.0
211741_x_at	-9707.0
211742_s_at	4967.0
211743_s_at	-5020.0
211744_s_at	-15787.0
211745_x_at	5519.0
211746_x_at	-17316.0
211747_s_at	-19595.0
211748_x_at	-455.0
211749_s_at	14939.0
211750_x_at	12289.0
211751_at	-8544.0
211752_s_at	-17127.0
211753_s_at	698.0
211754_s_at	16827.0
211755_s_at	10974.0
211756_at	-21030.0
211758_x_at	-12989.0
211759_x_at	12863.0
211760_s_at	20173.0
211761_s_at	-15442.0
211762_s_at	17018.0
211763_s_at	-10601.0
211764_s_at	13726.0
211765_x_at	-11294.0
211766_s_at	-7944.0
211767_at	20462.0
211768_at	-9476.0
211769_x_at	16880.0
211771_s_at	870.0
211772_x_at	-9923.0
211773_s_at	-19515.0
211774_s_at	-16028.0
211775_x_at	-2814.0
211776_s_at	-11126.0
211778_s_at	17060.0
211779_x_at	-12996.0
211780_x_at	21460.0
211781_x_at	501.0
211782_at	4536.0
211783_s_at	13975.0
